timestamp,high,low,bid,ask,last,open,vwap,volume
1525559748,9948.98000000,9670.68000000,9817.98,9827.92,9828.00,9689.0,9825.28,7332.90534537
1525559756,9948.98000000,9670.68000000,9817.98,9827.93,9817.98,9689.0,9825.37,7328.10707459
1525559766,9948.98000000,9670.68000000,9817.98,9826.44,9817.98,9689.0,9825.37,7328.10522420
1525559779,9948.98000000,9670.68000000,9817.97,9819.31,9817.97,9689.0,9825.49,7322.01991270
1525559791,9948.98000000,9670.68000000,9810.10,9817.95,9820.90,9689.0,9825.5,7321.57179594
1525559800,9948.98000000,9670.68000000,9809.00,9820.76,9809.00,9689.0,9825.5,7324.78227483
1525559813,9948.98000000,9670.68000000,9809.00,9820.66,9809.00,9689.0,9825.5,7324.68340584
1525559820,9948.98000000,9670.68000000,9809.00,9819.31,9820.65,9689.0,9825.5,7324.69882243
1525559832,9948.98000000,9670.68000000,9809.00,9819.07,9819.09,9689.0,9825.57,7320.39116471
1525559845,9948.98000000,9670.68000000,9809.14,9817.20,9817.17,9689.0,9825.58,7319.54097875
1525559853,9948.98000000,9670.68000000,9809.00,9817.19,9817.17,9689.0,9825.58,7319.54097875
1525559867,9948.98000000,9670.68000000,9809.02,9817.20,9817.17,9689.0,9825.58,7319.25356915
1525559876,9948.98000000,9670.68000000,9809.38,9817.20,9817.20,9689.0,9825.61,7317.74668401
1525559887,9948.98000000,9670.68000000,9809.00,9817.18,9817.20,9689.0,9825.61,7317.70883051
1525559900,9948.98000000,9670.68000000,9809.00,9816.75,9817.00,9689.0,9825.61,7317.47509804
1525559910,9948.98000000,9670.68000000,9809.00,9816.99,9809.00,9689.0,9825.61,7317.56244023
1525559920,9948.98000000,9670.68000000,9809.00,9816.99,9809.00,9689.0,9825.62,7317.56582312
1525559932,9948.98000000,9670.68000000,9809.00,9816.99,9816.99,9689.0,9825.62,7317.18157385
1525559940,9948.98000000,9670.68000000,9816.99,9817.00,9817.00,9689.0,9825.62,7317.51360339
1525559955,9948.98000000,9670.68000000,9809.01,9814.70,9809.01,9689.0,9825.62,7317.99290304
1525559963,9948.98000000,9670.68000000,9809.01,9814.70,9809.01,9689.0,9825.62,7317.97713205
1525559976,9948.98000000,9670.68000000,9809.01,9814.70,9809.01,9689.0,9825.62,7317.97650403
1525559987,9948.98000000,9670.68000000,9809.01,9814.70,9809.01,9689.0,9825.63,7317.90397227
1525559998,9948.98000000,9670.68000000,9809.01,9814.40,9809.01,9689.0,9825.63,7317.89564589
1525560009,9948.98000000,9670.68000000,9809.01,9814.70,9809.01,9689.0,9825.63,7317.50012589
1525560019,9948.98000000,9670.68000000,9809.01,9814.30,9814.62,9689.0,9825.63,7317.50406442
1525560029,9948.98000000,9670.68000000,9809.01,9814.69,9814.62,9689.0,9825.63,7317.50406442
1525560041,9948.98000000,9670.68000000,9809.01,9814.70,9814.69,9689.0,9825.63,7317.51746042
1525560050,9948.98000000,9670.68000000,9809.01,9814.70,9814.70,9689.0,9825.63,7317.52487879
1525560064,9948.98000000,9670.68000000,9809.00,9814.00,9814.48,9689.0,9825.64,7318.09899162
1525560073,9948.98000000,9670.68000000,9809.00,9813.99,9809.00,9689.0,9825.64,7318.88106137
1525560085,9948.98000000,9670.68000000,9808.20,9813.49,9808.73,9689.0,9825.64,7319.90053328
1525560097,9948.98000000,9670.68000000,9808.20,9813.47,9808.73,9689.0,9825.66,7318.55806421
1525560105,9948.98000000,9670.68000000,9808.87,9814.69,9808.73,9689.0,9825.66,7318.55739831
1525560116,9948.98000000,9670.68000000,9808.21,9814.30,9814.30,9689.0,9825.66,7318.35254262
1525560128,9948.98000000,9670.68000000,9808.90,9814.30,9814.30,9689.0,9825.66,7318.34033772
1525560139,9948.98000000,9670.68000000,9808.93,9812.00,9814.30,9689.0,9825.66,7318.32064459
1525560152,9948.98000000,9670.68000000,9808.21,9812.00,9812.00,9689.0,9825.66,7318.02623331
1525560160,9948.98000000,9670.68000000,9809.95,9812.00,9809.95,9689.0,9825.66,7318.16703100
1525560173,9948.98000000,9670.68000000,9808.20,9811.99,9809.96,9689.0,9825.67,7318.03220108
1525560183,9948.98000000,9670.68000000,9808.20,9820.99,9808.20,9689.0,9825.66,7319.57162003
1525560193,9948.98000000,9670.68000000,9808.20,9820.15,9808.20,9689.0,9825.66,7319.62426509
1525560206,9948.98000000,9670.68000000,9809.31,9820.99,9808.20,9689.0,9825.67,7319.44387808
1525560216,9948.98000000,9670.68000000,9809.32,9820.60,9820.74,9689.0,9825.67,7319.43459263
1525560226,9948.98000000,9670.68000000,9809.64,9820.53,9820.61,9689.0,9825.67,7319.56718487
1525560240,9948.98000000,9670.68000000,9812.16,9825.32,9825.40,9689.0,9825.67,7320.30763181
1525560248,9948.98000000,9670.68000000,9812.83,9825.09,9823.70,9689.0,9825.67,7320.20964652
1525560261,9948.98000000,9670.68000000,9812.49,9823.99,9811.93,9689.0,9825.68,7319.69048961
1525560273,9948.98000000,9670.68000000,9812.00,9823.80,9823.80,9689.0,9825.69,7319.45786798
1525560281,9948.98000000,9670.68000000,9811.47,9823.57,9811.47,9689.0,9825.69,7319.73147942
1525560293,9948.98000000,9670.68000000,9811.48,9822.62,9811.47,9689.0,9825.69,7319.30794501
1525560303,9948.98000000,9670.68000000,9811.48,9823.58,9811.48,9689.0,9825.69,7319.34073273
1525560315,9948.98000000,9670.68000000,9810.08,9818.08,9810.08,9689.0,9825.7,7319.14321110
1525560327,9948.98000000,9670.68000000,9808.38,9817.80,9817.99,9689.0,9825.7,7319.40610605
1525560336,9948.98000000,9670.68000000,9808.38,9817.80,9817.80,9689.0,9825.7,7319.49588470
1525560348,9948.98000000,9670.68000000,9808.38,9817.50,9808.38,9689.0,9825.7,7319.36982211
1525560358,9948.98000000,9670.68000000,9808.38,9817.40,9808.38,9689.0,9825.7,7319.36088430
1525560368,9948.98000000,9670.68000000,9808.20,9817.38,9817.38,9689.0,9825.7,7319.35680244
1525560381,9948.98000000,9670.68000000,9808.20,9817.38,9817.38,9689.0,9825.7,7319.36148468
1525560393,9948.98000000,9670.68000000,9808.20,9816.27,9817.38,9689.0,9825.7,7319.32833000
1525560403,9948.98000000,9670.68000000,9805.13,9815.70,9805.13,9689.0,9825.7,7319.85785641
1525560411,9948.98000000,9670.68000000,9803.26,9815.19,9815.20,9689.0,9825.7,7320.30858774
1525560423,9948.98000000,9670.68000000,9803.26,9814.98,9803.26,9689.0,9825.7,7320.28950922
1525560436,9948.98000000,9670.68000000,9801.60,9811.81,9801.54,9689.0,9825.7,7320.41738903
1525560445,9948.98000000,9670.68000000,9801.66,9811.81,9801.54,9689.0,9825.71,7320.01727961
1525560457,9948.98000000,9670.68000000,9800.02,9814.43,9811.82,9689.0,9825.71,7320.03110361
1525560467,9948.98000000,9670.68000000,9802.43,9809.55,9811.82,9689.0,9825.71,7320.00405792
1525560479,9948.98000000,9670.68000000,9800.02,9814.40,9814.40,9689.0,9825.71,7320.49959634
1525560490,9948.98000000,9670.68000000,9800.75,9814.80,9800.03,9689.0,9825.71,7320.51972036
1525560498,9948.98000000,9670.68000000,9804.77,9814.80,9802.94,9689.0,9825.71,7320.66464436
1525560511,9948.98000000,9670.68000000,9808.38,9819.59,9802.94,9689.0,9825.71,7320.49095437
1525560523,9948.98000000,9670.68000000,9801.51,9819.50,9805.38,9689.0,9825.71,7320.67886890
1525560533,9948.98000000,9670.68000000,9810.97,9819.10,9819.55,9689.0,9825.71,7320.51613499
1525560544,9948.98000000,9670.68000000,9806.48,9817.09,9820.92,9689.0,9825.72,7320.13515374
1525560555,9948.98000000,9670.68000000,9802.18,9814.20,9800.10,9689.0,9825.72,7320.27731982
1525560564,9948.98000000,9670.68000000,9801.63,9813.85,9801.63,9689.0,9825.72,7320.32558354
1525560575,9948.98000000,9670.68000000,9802.57,9813.84,9801.63,9689.0,9825.76,7317.87221963
1525560589,9948.98000000,9670.68000000,9806.29,9818.29,9801.63,9689.0,9825.76,7317.47688243
1525560597,9948.98000000,9670.68000000,9807.49,9818.10,9818.00,9689.0,9825.76,7317.68719988
1525560609,9948.98000000,9670.68000000,9805.80,9817.60,9807.51,9689.0,9825.77,7317.44686590
1525560622,9948.98000000,9670.68000000,9800.10,9816.32,9817.00,9689.0,9825.77,7317.41578365
1525560633,9948.98000000,9670.68000000,9804.61,9815.79,9817.00,9689.0,9825.77,7317.38289349
1525560640,9948.98000000,9670.68000000,9807.30,9815.78,9804.61,9689.0,9825.77,7316.98123824
1525560654,9948.98000000,9670.68000000,9806.79,9816.30,9815.78,9689.0,9825.77,7316.98743322
1525560664,9948.98000000,9670.68000000,9808.24,9818.80,9818.80,9689.0,9825.78,7316.98081557
1525560676,9948.98000000,9670.68000000,9809.71,9818.99,9818.99,9689.0,9825.78,7316.48592855
1525560688,9948.98000000,9670.68000000,9809.72,9818.99,9818.99,9689.0,9825.78,7316.47004389
1525560696,9948.98000000,9670.68000000,9809.79,9820.47,9820.47,9689.0,9825.78,7316.45076156
1525560707,9948.98000000,9670.68000000,9809.82,9820.47,9809.80,9689.0,9825.79,7316.31230310
1525560719,9948.98000000,9670.68000000,9812.02,9824.60,9824.68,9689.0,9825.79,7316.18918505
1525560729,9948.98000000,9670.68000000,9811.79,9823.80,9824.68,9689.0,9825.79,7316.17983875
1525560741,9948.98000000,9670.68000000,9809.78,9823.80,9824.68,9689.0,9825.79,7316.12355659
1525560754,9948.98000000,9670.68000000,9809.79,9816.72,9824.68,9689.0,9825.79,7315.70635804
1525560761,9948.98000000,9670.68000000,9805.34,9817.35,9824.68,9689.0,9825.8,7315.61064623
1525560773,9948.98000000,9670.68000000,9806.47,9817.29,9817.35,9689.0,9825.8,7316.01670458
1525560785,9948.98000000,9670.68000000,9804.30,9817.97,9817.35,9689.0,9825.81,7315.26336891
1525560794,9948.98000000,9670.68000000,9806.40,9818.10,9808.52,9689.0,9825.81,7314.96560415
1525560805,9948.98000000,9670.68000000,9806.19,9818.10,9818.10,9689.0,9825.81,7314.96097952
1525560817,9948.98000000,9670.68000000,9808.52,9818.99,9818.70,9689.0,9825.82,7314.78193850
1525560828,9948.98000000,9670.68000000,9815.34,9826.54,9815.25,9689.0,9825.82,7315.34984480
1525560838,9948.98000000,9670.68000000,9815.35,9815.36,9815.36,9689.0,9825.82,7315.35704166
1525560851,9948.98000000,9670.68000000,9803.11,9807.58,9808.52,9689.0,9825.83,7314.54763369
1525560860,9948.98000000,9670.68000000,9803.00,9807.88,9803.00,9689.0,9825.83,7315.90750251
1525560875,9948.98000000,9670.68000000,9803.01,9807.89,9807.89,9689.0,9825.83,7315.82176022
1525560881,9948.98000000,9670.68000000,9800.10,9800.11,9800.10,9689.0,9825.83,7316.62427143
1525560894,9948.98000000,9670.68000000,9800.10,9800.11,9807.07,9689.0,9825.83,7316.79258243
1525560904,9948.98000000,9670.68000000,9800.02,9800.11,9800.02,9689.0,9825.83,7316.78603625
1525560915,9948.98000000,9670.68000000,9800.02,9800.11,9800.02,9689.0,9825.83,7316.72239490
1525560927,9948.98000000,9670.68000000,9800.02,9800.11,9800.11,9689.0,9825.84,7316.48221490
1525560937,9948.98000000,9670.68000000,9800.02,9806.73,9800.02,9689.0,9825.83,7317.53477422
1525560947,9948.98000000,9670.68000000,9799.99,9800.00,9800.00,9689.0,9825.81,7322.89519365
1525560958,9948.98000000,9670.68000000,9799.99,9800.00,9800.00,9689.0,9825.82,7322.29160157
1525560970,9948.98000000,9670.68000000,9799.99,9800.00,9799.99,9689.0,9825.82,7322.12842706
1525560982,9948.98000000,9670.68000000,9799.99,9800.00,9799.99,9689.0,9825.83,7321.79285420
1525560992,9948.98000000,9670.68000000,9799.99,9800.00,9799.99,9689.0,9825.83,7321.76512617
1525561004,9948.98000000,9670.68000000,9799.99,9800.00,9799.99,9689.0,9825.85,7320.70075903
1525561014,9948.98000000,9670.68000000,9800.76,9809.39,9800.99,9689.0,9825.85,7320.41769337
1525561023,9948.98000000,9670.68000000,9801.18,9809.39,9809.39,9689.0,9825.85,7320.41920149
1525561036,9948.98000000,9670.68000000,9803.43,9806.94,9800.99,9689.0,9825.82,7328.80578819
1525561048,9948.98000000,9670.68000000,9803.43,9806.94,9803.43,9689.0,9825.82,7328.92338654
1525561059,9948.98000000,9670.68000000,9801.96,9806.94,9801.96,9689.0,9825.82,7328.94472524
1525561070,9948.98000000,9670.68000000,9800.99,9806.94,9806.94,9689.0,9825.82,7328.94454638
1525561081,9948.98000000,9670.68000000,9800.99,9806.94,9806.94,9689.0,9825.82,7328.94574956
1525561091,9948.98000000,9670.68000000,9800.99,9804.96,9806.94,9689.0,9825.82,7328.83740411
1525561103,9948.98000000,9670.68000000,9800.99,9804.95,9804.96,9689.0,9825.82,7328.76828011
1525561115,9948.98000000,9670.68000000,9800.99,9804.95,9800.99,9689.0,9825.82,7328.79600766
1525561124,9948.98000000,9670.68000000,9800.99,9804.95,9800.99,9689.0,9825.82,7328.81033187
1525561132,9948.98000000,9670.68000000,9800.99,9804.95,9804.95,9689.0,9825.82,7328.81108404
1525561146,9948.98000000,9670.68000000,9804.94,9804.95,9804.95,9689.0,9825.83,7328.68088879
1525561155,9948.98000000,9670.68000000,9801.00,9803.63,9803.63,9689.0,9825.82,7329.53338018
1525561168,9948.98000000,9670.68000000,9800.00,9803.63,9803.63,9689.0,9825.84,7328.52840020
1525561177,9948.98000000,9670.68000000,9796.99,9803.63,9803.63,9689.0,9825.84,7328.53216156
1525561190,9948.98000000,9670.68000000,9796.98,9802.58,9796.98,9689.0,9825.85,7328.06784768
1525561198,9948.98000000,9670.68000000,9796.98,9803.62,9803.62,9689.0,9825.85,7328.11476827
1525561210,9948.98000000,9670.68000000,9796.99,9805.62,9796.99,9689.0,9825.86,7327.31431492
1525561220,9948.98000000,9670.68000000,9797.56,9806.99,9796.99,9689.0,9825.87,7326.34135278
1525561231,9948.98000000,9670.68000000,9796.99,9806.98,9796.99,9689.0,9825.87,7326.34059526
1525561245,9948.98000000,9670.68000000,9796.99,9805.00,9796.99,9689.0,9825.87,7326.32624826
1525561256,9948.98000000,9670.68000000,9796.99,9805.00,9805.00,9689.0,9825.87,7325.77336355
1525561264,9948.98000000,9670.68000000,9797.01,9805.00,9805.00,9689.0,9825.9,7324.16330886
1525561275,9948.98000000,9670.68000000,9797.74,9805.00,9805.00,9689.0,9825.9,7324.16330886
1525561286,9948.98000000,9670.68000000,9797.51,9805.00,9805.00,9689.0,9825.9,7324.18263940
1525561300,9948.98000000,9670.68000000,9797.50,9805.00,9797.50,9689.0,9825.9,7323.78466827
1525561311,9948.98000000,9670.68000000,9797.50,9805.00,9797.50,9689.0,9825.9,7323.70654897
1525561319,9948.98000000,9670.68000000,9797.50,9805.00,9805.00,9689.0,9825.9,7323.91546929
1525561331,9948.98000000,9670.68000000,9806.00,9807.99,9805.00,9689.0,9825.9,7323.68398768
1525561341,9948.98000000,9670.68000000,9799.58,9810.94,9797.77,9689.0,9825.9,7324.00754760
1525561355,9948.98000000,9670.68000000,9798.69,9809.86,9798.69,9689.0,9825.91,7323.20563935
1525561365,9948.98000000,9670.68000000,9798.69,9809.85,9809.85,9689.0,9825.91,7323.24760128
1525561373,9948.98000000,9670.68000000,9797.78,9809.62,9809.85,9689.0,9825.91,7323.21336177
1525561385,9948.98000000,9670.68000000,9798.58,9809.62,9809.62,9689.0,9825.91,7323.17767436
1525561397,9948.98000000,9670.68000000,9799.11,9811.19,9799.10,9689.0,9825.94,7321.07216590
1525561406,9948.98000000,9670.68000000,9799.68,9811.19,9799.10,9689.0,9825.96,7319.48468893
1525561415,9948.98000000,9670.68000000,9799.68,9811.19,9799.68,9689.0,9825.96,7319.48864901
1525561430,9948.98000000,9670.68000000,9796.99,9809.56,9811.19,9689.0,9825.96,7319.58064582
1525561441,9948.98000000,9670.68000000,9797.00,9809.56,9811.19,9689.0,9825.99,7317.85077517
1525561452,9948.98000000,9670.68000000,9797.40,9808.50,9808.50,9689.0,9825.99,7317.34197290
1525561463,9948.98000000,9670.68000000,9805.50,9813.65,9810.20,9689.0,9826.02,7315.37084501
1525561471,9948.98000000,9670.68000000,9805.50,9813.99,9805.50,9689.0,9826.02,7315.33249200
1525561486,9948.98000000,9670.68000000,9802.41,9813.34,9813.35,9689.0,9826.02,7315.38694260
1525561496,9948.98000000,9670.68000000,9802.95,9813.99,9813.35,9689.0,9826.02,7315.29988505
1525561504,9948.98000000,9670.68000000,9803.14,9816.70,9814.86,9689.0,9826.02,7315.34914819
1525561515,9948.98000000,9670.68000000,9804.01,9813.09,9813.09,9689.0,9826.03,7315.28911723
1525561528,9948.98000000,9670.68000000,9804.83,9816.13,9804.68,9689.0,9826.04,7314.64196914
1525561537,9948.98000000,9670.68000000,9797.51,9814.63,9802.82,9689.0,9826.09,7311.32858536
1525561552,9948.98000000,9670.68000000,9797.50,9814.57,9814.57,9689.0,9826.09,7311.46232643
1525561560,9948.98000000,9670.68000000,9797.51,9813.60,9814.57,9689.0,9826.09,7311.45460121
1525561572,9948.98000000,9670.68000000,9797.52,9813.37,9813.60,9689.0,9826.11,7310.20492852
1525561581,9948.98000000,9670.68000000,9801.08,9813.00,9813.60,9689.0,9826.11,7309.83121594
1525561594,9948.98000000,9670.68000000,9803.14,9813.58,9800.68,9689.0,9826.11,7310.00188096
1525561605,9948.98000000,9670.68000000,9803.75,9814.68,9803.15,9689.0,9826.11,7310.04887435
1525561614,9948.98000000,9670.68000000,9803.81,9813.33,9815.00,9689.0,9826.11,7309.98769428
1525561624,9948.98000000,9670.68000000,9815.54,9828.64,9828.66,9689.0,9826.11,7316.01838489
1525561637,9948.98000000,9670.68000000,9832.11,9843.31,9843.33,9689.0,9826.12,7330.33959595
1525561647,9948.98000000,9670.68000000,9839.00,9843.86,9839.00,9689.0,9826.14,7336.44773804
1525561658,9948.98000000,9670.68000000,9834.05,9843.74,9839.04,9689.0,9826.14,7337.02072635
1525561672,9948.98000000,9670.68000000,9840.00,9842.35,9834.09,9689.0,9826.14,7336.97642146
1525561681,9948.98000000,9670.68000000,9840.00,9843.38,9840.00,9689.0,9826.14,7336.97098885
1525561694,9948.98000000,9670.68000000,9834.75,9839.45,9838.97,9689.0,9826.15,7338.62146867
1525561704,9948.98000000,9670.68000000,9834.10,9843.89,9834.75,9689.0,9826.16,7338.67269305
1525561714,9948.98000000,9670.68000000,9835.80,9844.55,9844.56,9689.0,9826.16,7338.68516595
1525561724,9948.98000000,9670.68000000,9835.83,9844.41,9844.41,9689.0,9826.16,7339.33234378
1525561738,9948.98000000,9670.68000000,9834.28,9844.56,9834.28,9689.0,9826.16,7339.40068098
1525561746,9948.98000000,9670.68000000,9834.29,9844.56,9834.28,9689.0,9826.17,7339.31954161
1525561758,9948.98000000,9670.68000000,9834.32,9844.33,9844.34,9689.0,9826.17,7339.30273497
1525561769,9948.98000000,9670.68000000,9834.34,9843.60,9844.34,9689.0,9826.17,7339.31983751
1525561780,9948.98000000,9670.68000000,9834.38,9844.56,9834.36,9689.0,9826.17,7339.23107250
1525561792,9948.98000000,9670.68000000,9834.40,9844.53,9834.36,9689.0,9826.17,7339.20387220
1525561801,9948.98000000,9670.68000000,9834.42,9844.41,9844.53,9689.0,9826.18,7338.70604646
1525561811,9948.98000000,9670.68000000,9834.46,9843.66,9843.69,9689.0,9826.18,7338.70689541
1525561823,9948.98000000,9670.68000000,9834.48,9844.56,9843.66,9689.0,9826.18,7338.72148816
1525561833,9948.98000000,9670.68000000,9836.91,9844.56,9844.56,9689.0,9826.18,7338.72101532
1525561846,9948.98000000,9670.68000000,9837.59,9844.56,9844.56,9689.0,9826.18,7338.72346477
1525561855,9948.98000000,9670.68000000,9843.20,9848.27,9846.71,9689.0,9826.19,7338.46120323
1525561868,9948.98000000,9670.68000000,9840.47,9848.00,9848.00,9689.0,9826.19,7338.39293947
1525561877,9948.98000000,9670.68000000,9840.50,9847.01,9840.50,9689.0,9826.2,7338.87967972
1525561890,9948.98000000,9670.68000000,9840.54,9846.97,9846.95,9689.0,9826.2,7338.88828148
1525561898,9948.98000000,9670.68000000,9840.56,9846.29,9846.89,9689.0,9826.2,7339.25055942
1525561911,9948.98000000,9670.68000000,9840.52,9847.83,9848.00,9689.0,9826.2,7339.29963525
1525561921,9948.98000000,9670.68000000,9840.53,9847.81,9848.00,9689.0,9826.2,7339.27376262
1525561932,9948.98000000,9670.68000000,9840.57,9846.87,9847.69,9689.0,9826.2,7339.29687241
1525561943,9948.98000000,9670.68000000,9840.59,9847.97,9847.99,9689.0,9826.2,7339.31555181
1525561956,9948.98000000,9670.68000000,9840.62,9847.90,9847.95,9689.0,9826.21,7338.69566534
1525561964,9948.98000000,9670.68000000,9840.64,9844.76,9844.76,9689.0,9826.21,7338.67368799
1525561978,9948.98000000,9670.68000000,9841.90,9846.05,9844.76,9689.0,9826.26,7350.80637677
1525561986,9948.98000000,9670.68000000,9833.90,9845.91,9838.24,9689.0,9826.33,7353.22126395
1525561998,9948.98000000,9670.68000000,9830.10,9837.66,9838.24,9689.0,9826.33,7353.04999441
1525562012,9948.98000000,9670.68000000,9824.89,9836.60,9836.89,9689.0,9826.33,7353.49212083
1525562018,9948.98000000,9670.68000000,9824.89,9836.15,9836.89,9689.0,9826.33,7353.49212083
1525562030,9948.98000000,9670.68000000,9823.61,9830.24,9830.25,9689.0,9826.33,7353.70261140
1525562042,9948.98000000,9670.68000000,9823.61,9830.20,9830.22,9689.0,9826.34,7353.27958226
1525562053,9948.98000000,9670.68000000,9816.78,9827.26,9827.41,9689.0,9826.34,7353.28948817
