timestamp,high,low,bid,ask,last,open,vwap,volume
1525138441,9443.96000000,8865.20000000,8961.54,8969.37,8961.54,9243.51,9190.67,10853.14139818
1525138451,9443.96000000,8865.20000000,8961.94,8969.36,8961.54,9243.51,9190.67,10853.13616096
1525138465,9443.96000000,8865.20000000,8961.54,8969.36,8963.73,9243.51,9190.66,10853.21784209
1525138474,9443.96000000,8865.20000000,8966.05,8969.36,8966.05,9243.51,9190.64,10854.05699393
1525138484,9443.96000000,8865.20000000,8968.30,8969.37,8968.30,9243.51,9190.62,10854.93491842
1525138493,9443.96000000,8865.20000000,8968.30,8969.37,8968.30,9243.51,9190.59,10855.09114427
1525138504,9443.96000000,8865.20000000,8968.30,8970.04,8968.30,9243.51,9190.58,10855.57127957
1525138515,9443.96000000,8865.20000000,8968.30,8969.01,8969.01,9243.51,9190.57,10855.64804842
1525138527,9443.96000000,8865.20000000,8968.30,8969.00,8969.00,9243.51,9190.57,10855.70217181
1525138535,9443.96000000,8865.20000000,8968.30,8969.02,8969.02,9243.51,9190.54,10854.87499179
1525138548,9443.96000000,8865.20000000,8968.30,8969.02,8969.02,9243.51,9190.54,10854.85651620
1525138557,9443.96000000,8865.20000000,8968.76,8969.02,8969.02,9243.51,9190.53,10855.26487267
1525138566,9443.96000000,8865.20000000,8961.54,8969.02,8969.02,9243.51,9190.5,10855.67600688
1525138580,9443.96000000,8865.20000000,8967.76,8968.78,8968.78,9243.51,9190.48,10856.55350940
1525138588,9443.96000000,8865.20000000,8961.54,8967.06,8967.76,9243.51,9190.42,10859.59172205
1525138600,9443.96000000,8865.20000000,8955.37,8966.08,8959.96,9243.51,9190.32,10863.38941434
1525138608,9443.96000000,8865.20000000,8952.54,8962.99,8952.54,9243.51,9190.3,10862.11944800
1525138619,9443.96000000,8865.20000000,8960.00,8962.03,8962.04,9243.51,9190.28,10862.41204264
1525138629,9443.96000000,8865.20000000,8950.01,8960.52,8960.76,9243.51,9190.26,10862.23254698
1525138643,9443.96000000,8865.20000000,8950.01,8957.37,8950.01,9243.51,9190.23,10860.85609004
1525138654,9443.96000000,8865.20000000,8950.00,8955.05,8955.05,9243.51,9190.21,10860.38803765
1525138662,9443.96000000,8865.20000000,8950.01,8955.04,8950.01,9243.51,9190.21,10860.31609848
1525138675,9443.96000000,8865.20000000,8950.01,8955.04,8950.01,9243.51,9190.18,10860.88835499
1525138684,9443.96000000,8865.20000000,8950.01,8955.05,8955.04,9243.51,9190.16,10861.32383299
1525138692,9443.96000000,8865.20000000,8950.01,8955.04,8950.01,9243.51,9190.15,10861.50142679
1525138704,9443.96000000,8865.20000000,8953.35,8954.00,8953.35,9243.51,9190.02,10863.16112920
1525138716,9443.96000000,8865.20000000,8957.01,8959.18,8959.18,9243.51,9189.89,10869.05417067
1525138725,9443.96000000,8865.20000000,8958.53,8959.17,8957.03,9243.51,9189.88,10869.04277167
1525138736,9443.96000000,8865.20000000,8963.27,8965.99,8963.27,9243.51,9189.8,10872.70184696
1525138745,9443.96000000,8865.20000000,8963.45,8965.99,8963.27,9243.51,9189.77,10874.14919501
1525138759,9443.96000000,8865.20000000,8962.97,8965.99,8963.27,9243.51,9189.73,10875.42651113
1525138768,9443.96000000,8865.20000000,8965.21,8965.99,8965.21,9243.51,9189.69,10873.31893938
1525138780,9443.96000000,8865.20000000,8965.22,8966.00,8966.00,9243.51,9189.69,10873.44271360
1525138788,9443.96000000,8865.20000000,8965.22,8966.00,8966.00,9243.51,9189.67,10873.51337548
1525138799,9443.96000000,8865.20000000,8965.21,8966.00,8965.99,9243.51,9189.65,10874.50963017
1525138809,9443.96000000,8865.20000000,8967.18,8970.38,8970.39,9243.51,9189.63,10875.25566718
1525138821,9443.96000000,8865.20000000,8969.83,8970.37,8969.83,9243.51,9189.61,10875.90793336
1525138830,9443.96000000,8865.20000000,8969.83,8970.39,8969.83,9243.51,9189.6,10876.44340065
1525138841,9443.96000000,8865.20000000,8970.33,8970.39,8970.33,9243.51,9189.6,10876.45393037
1525138854,9443.96000000,8865.20000000,8970.38,8970.39,8970.38,9243.51,9189.59,10876.76672287
1525138861,9443.96000000,8865.20000000,8976.45,8981.30,8972.13,9243.51,9189.58,10877.07057425
1525138872,9443.96000000,8865.20000000,8975.71,8978.28,8981.94,9243.51,9189.56,10878.04304477
1525138883,9443.96000000,8865.20000000,8975.71,8982.27,8981.70,9243.51,9189.55,10878.64561165
1525138893,9443.96000000,8865.20000000,8979.21,8980.94,8975.71,9243.51,9189.53,10879.83093656
1525138905,9443.96000000,8865.20000000,8968.77,8977.50,8977.50,9243.51,9189.33,10890.06550531
1525138917,9443.96000000,8865.20000000,8971.82,8977.50,8977.50,9243.51,9189.33,10890.11272924
1525138927,9443.96000000,8865.20000000,8971.82,8977.44,8977.64,9243.51,9189.31,10890.44619256
1525138938,9443.96000000,8865.20000000,8971.82,8977.44,8977.44,9243.51,9189.23,10886.01760924
1525138946,9443.96000000,8865.20000000,8971.82,8977.44,8977.44,9243.51,9189.22,10886.19459719
1525138955,9443.96000000,8865.20000000,8971.82,8972.50,8971.82,9243.51,9189.17,10886.05202801
1525138967,9443.96000000,8865.20000000,8973.75,8976.09,8976.94,9243.51,9189.13,10884.79052659
1525138978,9443.96000000,8865.20000000,8969.46,8971.50,8972.50,9243.51,9189.12,10885.18173517
1525138988,9443.96000000,8865.20000000,8969.46,8971.11,8969.46,9243.51,9189.11,10885.80930904
1525139001,9443.96000000,8865.20000000,8971.26,8972.50,8972.50,9243.51,9189.09,10886.63315829
1525139011,9443.96000000,8865.20000000,8959.03,8959.99,8959.03,9243.51,9188.99,10891.19793304
1525139022,9443.96000000,8865.20000000,8956.45,8959.99,8959.99,9243.51,9188.97,10892.37265577
1525139029,9443.96000000,8865.20000000,8956.46,8959.99,8959.99,9243.51,9188.96,10892.45707620
1525139040,9443.96000000,8865.20000000,8956.75,8959.99,8959.99,9243.51,9188.9,10889.25697255
1525139053,9443.96000000,8865.20000000,8957.09,8972.50,8972.50,9243.51,9188.86,10891.45516746
1525139062,9443.96000000,8865.20000000,8956.45,8972.50,8972.50,9243.51,9188.83,10890.64437493
1525139073,9443.96000000,8865.20000000,8958.51,8971.08,8971.39,9243.51,9188.83,10890.88171824
1525139084,9443.96000000,8865.20000000,8960.13,8977.93,8977.72,9243.51,9188.82,10890.89950919
1525139095,9443.96000000,8865.20000000,8964.35,8978.07,8978.29,9243.51,9188.57,10879.94250141
1525139105,9443.96000000,8865.20000000,8965.79,8978.98,8978.48,9243.51,9188.57,10880.03243251
1525139115,9443.96000000,8865.20000000,8966.18,8978.01,8966.17,9243.51,9188.55,10881.01967583
1525139127,9443.96000000,8865.20000000,8969.99,8978.05,8967.40,9243.51,9188.45,10877.20261068
1525139137,9443.96000000,8865.20000000,8971.35,8978.06,8978.06,9243.51,9188.41,10879.04346224
1525139148,9443.96000000,8865.20000000,8970.78,8981.52,8971.30,9243.51,9188.38,10880.63696928
1525139156,9443.96000000,8865.20000000,8972.64,8983.93,8972.63,9243.51,9188.37,10880.83683740
1525139169,9443.96000000,8865.20000000,8972.64,8983.71,8972.64,9243.51,9188.37,10881.01739183
1525139177,9443.96000000,8865.20000000,8972.64,8983.92,8972.64,9243.51,9188.36,10881.27030226
1525139187,9443.96000000,8865.20000000,8971.98,8983.92,8972.64,9243.51,9188.32,10883.35379812
1525139197,9443.96000000,8865.20000000,8979.86,8981.45,8979.86,9243.51,9188.3,10884.52415480
1525139209,9443.96000000,8865.20000000,8981.27,8981.46,8981.46,9243.51,9188.26,10886.33726802
1525139220,9443.96000000,8865.20000000,8979.45,8981.46,8981.46,9243.51,9188.23,10885.42300535
1525139229,9443.96000000,8865.20000000,8981.46,8983.93,8981.46,9243.51,9188.2,10886.80156973
1525139240,9443.96000000,8865.20000000,8981.65,8983.93,8983.93,9243.51,9188.19,10887.36764057
1525139251,9443.96000000,8865.20000000,8984.01,8987.25,8987.26,9243.51,9188.08,10892.91590309
1525139263,9443.96000000,8865.20000000,8984.10,8996.10,8995.81,9243.51,9188.03,10894.02416564
1525139273,9443.96000000,8865.20000000,8984.16,8994.99,8994.98,9243.51,9188.02,10894.28027064
1525139283,9443.96000000,8865.20000000,8988.86,8994.99,8988.86,9243.51,9188.0,10894.92677629
1525139292,9443.96000000,8865.20000000,8988.86,8989.99,8988.86,9243.51,9187.98,10896.11698293
1525139302,9443.96000000,8865.20000000,8984.53,8988.86,8988.86,9243.51,9187.92,10898.33564642
1525139314,9443.96000000,8865.20000000,8986.88,8989.66,8986.88,9243.51,9187.9,10898.58684880
1525139323,9443.96000000,8865.20000000,8986.88,8994.00,8986.88,9243.51,9187.85,10900.69452059
1525139333,9443.96000000,8865.20000000,8986.93,8994.00,8986.93,9243.51,9187.84,10901.28604007
1525139343,9443.96000000,8865.20000000,8988.02,8993.99,8985.35,9243.51,9187.78,10903.04204029
1525139357,9443.96000000,8865.20000000,8988.02,8993.99,8988.02,9243.51,9187.75,10902.57689306
1525139368,9443.96000000,8865.20000000,8982.28,8994.00,8981.72,9243.51,9187.68,10902.57775541
1525139376,9443.96000000,8865.20000000,8981.84,8987.72,8981.84,9243.51,9187.67,10903.05200111
1525139390,9443.96000000,8865.20000000,8981.47,8991.31,8993.10,9243.51,9187.59,10907.51293824
1525139399,9443.96000000,8865.20000000,8981.47,8991.59,8981.47,9243.51,9187.58,10907.62940767
1525139408,9443.96000000,8865.20000000,8981.47,8991.20,8981.47,9243.51,9187.54,10906.03908950
1525139420,9443.96000000,8865.20000000,8980.39,8981.46,8981.46,9243.51,9187.49,10906.39543144
1525139430,9443.96000000,8865.20000000,8979.88,8980.04,8984.95,9243.51,9187.48,10906.82210491
1525139440,9443.96000000,8865.20000000,8977.89,8980.04,8976.28,9243.51,9187.48,10907.00207115
1525139448,9443.96000000,8865.20000000,8977.89,8981.73,8977.89,9243.51,9187.44,10909.00167588
1525139463,9443.96000000,8865.20000000,8980.74,8984.49,8984.49,9243.51,9187.16,10923.75160785
1525139473,9443.96000000,8865.20000000,8979.98,8982.05,8982.05,9243.51,9187.15,10924.30596413
1525139484,9443.96000000,8865.20000000,8979.98,8982.72,8987.21,9243.51,9186.83,10941.29395884
1525139494,9443.96000000,8865.20000000,8979.98,8989.45,8989.45,9243.51,9186.82,10941.48184845
1525139504,9443.96000000,8865.20000000,8977.64,8983.86,8983.87,9243.51,9186.81,10942.04553811
1525139514,9443.96000000,8865.20000000,8977.83,8989.45,8989.45,9243.51,9186.8,10942.19943228
1525139525,9443.96000000,8865.20000000,8982.01,8989.45,8982.01,9243.51,9186.76,10944.50355927
1525139535,9443.96000000,8865.20000000,8982.17,8987.78,8982.00,9243.51,9186.69,10942.32655705
1525139548,9443.96000000,8865.20000000,8982.11,8987.79,8987.79,9243.51,9186.6,10938.90816363
1525139557,9443.96000000,8865.20000000,8982.01,8987.57,8982.01,9243.51,9186.59,10938.48056720
1525139565,9443.96000000,8865.20000000,8982.01,8987.57,8987.57,9243.51,9186.58,10938.67225069
1525139578,9443.96000000,8865.20000000,8985.00,8987.58,8987.58,9243.51,9186.57,10937.89145137
1525139589,9443.96000000,8865.20000000,8985.00,8987.58,8987.58,9243.51,9186.56,10938.14625074
1525139597,9443.96000000,8865.20000000,8985.00,8987.56,8985.00,9243.51,9186.55,10938.59744003
1525139610,9443.96000000,8865.20000000,8980.91,8987.72,8980.91,9243.51,9186.4,10945.07776573
1525139618,9443.96000000,8865.20000000,8980.91,8987.47,8983.53,9243.51,9186.39,10945.16125020
1525139630,9443.96000000,8865.20000000,8980.91,8985.67,8980.91,9243.51,9186.39,10945.10906485
1525139641,9443.96000000,8865.20000000,8980.91,8985.45,8980.91,9243.51,9186.37,10945.78698592
1525139649,9443.96000000,8865.20000000,8980.91,8985.24,8985.24,9243.51,9186.33,10947.63497777
1525139663,9443.96000000,8865.20000000,8980.92,8985.45,8985.45,9243.51,9186.32,10947.65788958
1525139673,9443.96000000,8865.20000000,8980.98,8985.45,8985.45,9243.51,9186.32,10947.71444517
1525139682,9443.96000000,8865.20000000,8980.91,8985.45,8985.45,9243.51,9186.32,10947.89790411
1525139692,9443.96000000,8865.20000000,8980.91,8985.45,8980.91,9243.51,9186.32,10947.98096065
1525139703,9443.96000000,8865.20000000,8982.21,8986.99,8980.91,9243.51,9186.31,10948.32209022
1525139716,9443.96000000,8865.20000000,8981.24,8985.44,8985.44,9243.51,9186.3,10948.79987846
1525139724,9443.96000000,8865.20000000,8981.24,8985.44,8981.24,9243.51,9186.29,10948.22919671
1525139736,9443.96000000,8865.20000000,8978.08,8985.44,8980.82,9243.51,9186.27,10948.32178161
1525139745,9443.96000000,8865.20000000,8982.06,8985.44,8985.44,9243.51,9186.27,10948.41886956
1525139758,9443.96000000,8865.20000000,8979.99,8987.82,8979.99,9243.51,9186.23,10946.94549711
1525139767,9443.96000000,8865.20000000,8980.01,8987.82,8987.82,9243.51,9186.16,10943.56899390
1525139779,9443.96000000,8865.20000000,8980.80,8987.82,8987.82,9243.51,9186.11,10941.10894268
1525139789,9443.96000000,8865.20000000,8984.39,8987.83,8987.83,9243.51,9186.1,10941.28744466
1525139797,9443.96000000,8865.20000000,8984.23,8987.83,8984.22,9243.51,9186.1,10941.40387163
1525139809,9443.96000000,8865.20000000,8988.69,8989.46,8988.69,9243.51,9186.08,10941.83834095
1525139821,9443.96000000,8865.20000000,8982.91,8989.46,8982.91,9243.51,9186.06,10942.64505352
1525139832,9443.96000000,8865.20000000,8988.62,8990.08,8987.86,9243.51,9186.03,10944.31625320
1525139843,9443.96000000,8865.20000000,8986.88,8993.99,8985.01,9243.51,9186.01,10945.30724923
1525139852,9443.96000000,8865.20000000,8986.91,8993.84,8993.99,9243.51,9186.01,10945.45895807
1525139861,9443.96000000,8865.20000000,8989.39,8993.83,8985.82,9243.51,9186.0,10945.94583568
1525139872,9443.96000000,8865.20000000,8989.39,8993.83,8993.83,9243.51,9185.99,10946.36459920
1525139885,9443.96000000,8865.20000000,8985.01,8993.83,8985.01,9243.51,9185.98,10946.87221273
1525139893,9443.96000000,8865.20000000,8985.01,8993.83,8985.01,9243.51,9185.98,10947.01864408
1525139906,9443.96000000,8865.20000000,8990.44,8993.83,8993.83,9243.51,9185.96,10947.28417436
1525139917,9443.96000000,8865.20000000,8993.57,8998.35,8993.57,9243.51,9185.94,10948.43667952
1525139924,9443.96000000,8865.20000000,8993.57,8998.09,8993.57,9243.51,9185.92,10947.91836896
1525139936,9443.96000000,8865.20000000,8993.57,8998.36,8998.35,9243.51,9185.91,10948.50579895
1525139948,9443.96000000,8865.20000000,8993.57,8998.34,8993.57,9243.51,9185.9,10949.03042744
1525139958,9443.96000000,8865.20000000,8993.57,8999.00,8999.00,9243.51,9185.87,10950.37664883
1525139966,9443.96000000,8865.20000000,8993.57,8999.00,8993.57,9243.51,9185.85,10950.32680885
1525139978,9443.96000000,8865.20000000,8995.38,8999.00,8995.38,9243.51,9185.84,10950.83834855
1525139990,9443.96000000,8865.20000000,8995.39,8995.55,8995.54,9243.51,9185.84,10951.23974112
1525139998,9443.96000000,8865.20000000,8995.38,8999.00,8995.38,9243.51,9185.79,10953.69284178
1525140007,9443.96000000,8865.20000000,8995.53,8999.00,8995.53,9243.51,9185.74,10955.65975868
1525140020,9443.96000000,8865.20000000,8995.53,8999.00,8995.53,9243.51,9185.72,10956.86192404
1525140031,9443.96000000,8865.20000000,8998.99,8999.00,8999.00,9243.51,9185.23,10985.15990850
1525140040,9443.96000000,8865.20000000,9005.03,9005.64,9005.33,9243.51,9184.88,11005.38952027
1525140051,9443.96000000,8865.20000000,9003.27,9006.39,9003.27,9243.51,9184.86,11005.59638207
1525140062,9443.96000000,8865.20000000,9003.30,9006.39,9006.39,9243.51,9184.81,11007.74771314
1525140073,9443.96000000,8865.20000000,9011.85,9011.86,9011.85,9243.51,9184.61,11020.15369091
1525140085,9443.96000000,8865.20000000,9013.94,9019.29,9013.94,9243.51,9184.59,11021.53424406
1525140094,9443.96000000,8865.20000000,9001.75,9009.90,9009.90,9243.51,9184.48,11028.32748661
1525140105,9443.96000000,8865.20000000,9005.80,9014.62,9005.48,9243.51,9184.42,11029.63011907
1525140115,9443.96000000,8865.20000000,9006.01,9016.85,9006.01,9243.51,9184.41,11029.84076590
1525140124,9443.96000000,8865.20000000,9010.00,9015.46,9010.00,9243.51,9184.4,11030.19800549
1525140136,9443.96000000,8865.20000000,9007.11,9009.36,9009.36,9243.51,9184.34,11034.02284195
1525140146,9443.96000000,8865.20000000,9007.11,9009.36,9009.36,9243.51,9184.24,11040.45839488
1525140158,9443.96000000,8865.20000000,9006.80,9012.73,9015.33,9243.51,9183.94,11059.35941037
1525140168,9443.96000000,8865.20000000,9007.87,9011.43,9011.59,9243.51,9183.94,11059.55480903
1525140176,9443.96000000,8865.20000000,9007.87,9010.73,9007.87,9243.51,9183.78,11069.05852116
1525140189,9443.96000000,8865.20000000,9005.66,9009.99,9010.00,9243.51,9183.65,11077.33379119
1525140196,9443.96000000,8865.20000000,8995.38,9003.58,8999.32,9243.51,9183.51,11086.08728131
1525140209,9443.96000000,8865.20000000,8988.60,8998.58,8986.14,9243.51,9183.35,11095.06699661
1525140222,9443.96000000,8865.20000000,8989.57,9002.04,9006.86,9243.51,9183.31,11097.59944196
1525140231,9443.96000000,8865.20000000,8991.32,8996.63,8996.63,9243.51,9183.3,11098.00885793
1525140241,9443.96000000,8865.20000000,8991.32,8997.45,8991.32,9243.51,9183.25,11100.81975963
1525140249,9443.96000000,8865.20000000,8991.32,8992.98,8992.98,9243.51,9183.13,11107.83782353
1525140260,9443.96000000,8865.20000000,8986.33,8991.00,8986.32,9243.51,9183.12,11107.95360000
1525140275,9443.96000000,8865.20000000,8991.00,8998.66,8999.61,9243.51,9183.07,11110.44694603
1525140282,9443.96000000,8865.20000000,8991.01,8998.64,8999.60,9243.51,9183.06,11110.81231379
1525140293,9443.96000000,8865.20000000,8982.59,8998.30,8981.12,9243.51,9183.05,11111.32894202
1525140302,9443.96000000,8865.20000000,8983.34,8992.65,8981.59,9243.51,9183.04,11111.51266667
1525140314,9443.96000000,8865.20000000,8981.42,8993.68,8993.68,9243.51,9183.01,11113.34230088
1525140324,9443.96000000,8865.20000000,8984.84,8991.67,8983.62,9243.51,9183.01,11113.45730616
1525140336,9443.96000000,8865.20000000,8984.56,8988.79,8989.80,9243.51,9182.99,11114.53033567
1525140348,9443.96000000,8865.20000000,8981.99,8991.51,8982.00,9243.51,9182.98,11114.97769745
1525140356,9443.96000000,8865.20000000,8983.09,8994.38,8982.90,9243.51,9182.97,11115.04711344
1525140368,9443.96000000,8865.20000000,8981.16,8993.82,8981.16,9243.51,9182.96,11115.69665491
1525140378,9443.96000000,8865.20000000,8982.19,8991.79,8982.18,9243.51,9182.94,11115.82884115
1525140387,9443.96000000,8865.20000000,8980.75,8989.27,8989.76,9243.51,9182.94,11116.02099773
1525140399,9443.96000000,8865.20000000,8980.00,8992.19,8992.19,9243.51,9182.92,11116.84208229
1525140411,9443.96000000,8865.20000000,8976.06,8986.40,8976.06,9243.51,9182.91,11116.99731543
1525140420,9443.96000000,8865.20000000,8976.08,8980.00,8976.08,9243.51,9182.86,11115.53784434
1525140431,9443.96000000,8865.20000000,8975.46,8980.00,8980.00,9243.51,9182.85,11116.05845099
1525140440,9443.96000000,8865.20000000,8975.47,8981.00,8975.47,9243.51,9182.84,11116.74413908
1525140453,9443.96000000,8865.20000000,8978.99,8980.06,8978.99,9243.51,9182.81,11117.06300060
1525140461,9443.96000000,8865.20000000,8979.98,8981.92,8981.92,9243.51,9182.62,11126.60413432
1525140473,9443.96000000,8865.20000000,8979.98,8980.00,8979.98,9243.51,9182.6,11126.44254820
1525140482,9443.96000000,8865.20000000,8979.68,8979.98,8979.98,9243.51,9182.59,11126.91688241
1525140494,9443.96000000,8865.20000000,8978.99,8979.99,8978.99,9243.51,9182.57,11127.09954722
1525140505,9443.96000000,8865.20000000,8978.99,8979.99,8979.99,9243.51,9182.56,11127.95505372
1525140514,9443.96000000,8865.20000000,8978.13,8979.98,8978.13,9243.51,9182.55,11128.13488223
1525140526,9443.96000000,8865.20000000,8965.46,8973.56,8973.56,9243.51,9182.48,11131.86500032
1525140537,9443.96000000,8865.20000000,8965.27,8971.69,8965.27,9243.51,9182.46,11133.24905995
1525140548,9443.96000000,8865.20000000,8965.27,8971.68,8971.68,9243.51,9182.45,11133.59349401
1525140555,9443.96000000,8865.20000000,8965.27,8971.68,8971.68,9243.51,9182.44,11134.11185022
1525140564,9443.96000000,8865.20000000,8965.31,8971.69,8965.26,9243.51,9182.43,11134.61969363
1525140579,9443.96000000,8865.20000000,8971.69,8971.99,8971.69,9243.51,9182.41,11135.85981217
1525140587,9443.96000000,8865.20000000,8971.69,8971.99,8971.99,9243.51,9182.38,11136.95987730
1525140597,9443.96000000,8865.20000000,8967.08,8971.76,8971.99,9243.51,9182.36,11137.85656898
1525140609,9443.96000000,8865.20000000,8965.43,8971.75,8971.76,9243.51,9182.33,11138.79321979
1525140619,9443.96000000,8865.20000000,8965.43,8969.21,8965.43,9243.51,9182.32,11139.43147431
1525140629,9443.96000000,8865.20000000,8965.01,8969.21,8965.01,9243.51,9182.28,11141.38196780
1525140641,9443.96000000,8865.20000000,8965.23,8969.21,8965.20,9243.51,9182.25,11142.81944662
1525140650,9443.96000000,8865.20000000,8969.30,8980.51,8987.02,9243.51,9182.23,11143.43453120
1525140663,9443.96000000,8865.20000000,8969.22,8979.34,8979.45,9243.51,9182.21,11144.54903728
1525140674,9443.96000000,8865.20000000,8969.22,8979.31,8979.31,9243.51,9182.21,11144.90763260
1525140683,9443.96000000,8865.20000000,8969.22,8979.30,8979.37,9243.51,9182.2,11145.10700157
1525140696,9443.96000000,8865.20000000,8969.22,8978.67,8969.22,9243.51,9182.19,11145.70221698
1525140704,9443.96000000,8865.20000000,8969.22,8977.22,8977.11,9243.51,9182.15,11146.50260118
1525140716,9443.96000000,8865.20000000,8972.48,8979.36,8972.48,9243.51,9182.13,11147.17182220
1525140727,9443.96000000,8865.20000000,8972.48,8979.23,8979.23,9243.51,9182.11,11147.92027474
1525140738,9443.96000000,8865.20000000,8969.21,8979.25,8978.42,9243.51,9182.08,11148.45384959
1525140746,9443.96000000,8865.20000000,8978.57,8979.33,8979.19,9243.51,9182.03,11151.22491351
1525140757,9443.96000000,8865.20000000,8971.83,8971.98,8971.83,9243.51,9181.95,11151.21129608
1525140766,9443.96000000,8865.20000000,8973.74,8979.37,8973.74,9243.51,9181.94,11150.84948335
1525140777,9443.96000000,8865.20000000,8973.74,8978.65,8979.39,9243.51,9181.88,11148.91113030
1525140789,9443.96000000,8865.20000000,8973.74,8978.54,8973.74,9243.51,9181.84,11148.34465608
1525140798,9443.96000000,8865.20000000,8980.31,8981.62,8981.62,9243.51,9181.73,11148.79742207
1525140810,9443.96000000,8865.20000000,8980.31,8984.54,8980.31,9243.51,9181.32,11135.74294583
1525140821,9443.96000000,8865.20000000,8980.31,8984.53,8980.31,9243.51,9181.31,11136.29610772
1525140831,9443.96000000,8865.20000000,8983.07,8987.80,8987.80,9243.51,9181.3,11136.65631211
1525140841,9443.96000000,8865.20000000,8981.04,8982.91,8981.04,9243.51,9181.22,11140.74059063
1525140854,9443.96000000,8865.20000000,8980.31,8982.91,8982.92,9243.51,9181.21,11140.40147313
1525140862,9443.96000000,8865.20000000,8980.51,8982.89,8982.89,9243.51,9181.2,11140.79103468
1525140875,9443.96000000,8865.20000000,8986.11,8986.86,8986.11,9243.51,9181.15,11143.38383562
1525140883,9443.96000000,8865.20000000,8981.78,8984.24,8981.78,9243.51,9181.05,11148.78346659
1525140892,9443.96000000,8865.20000000,8981.78,8984.24,8984.24,9243.51,9181.05,11149.00725537
1525140904,9443.96000000,8865.20000000,8984.24,8984.25,8984.25,9243.51,9180.97,11153.38370370
1525140915,9443.96000000,8865.20000000,8984.62,8984.77,8984.60,9243.51,9180.65,11171.08022886
1525140926,9443.96000000,8865.20000000,8992.83,9004.22,9009.40,9243.51,9180.5,11179.74919728
1525140935,9443.96000000,8865.20000000,8992.91,9002.20,8993.57,9243.51,9180.37,11187.83541551
1525140946,9443.96000000,8865.20000000,8990.51,8993.21,8990.50,9243.51,9180.37,11188.17292407
1525140956,9443.96000000,8865.20000000,8987.71,8998.46,8987.63,9243.51,9180.36,11188.36681703
1525140968,9443.96000000,8865.20000000,8991.44,9001.20,9001.20,9243.51,9180.35,11188.93598094
1525140980,9443.96000000,8865.20000000,8994.41,9002.02,9002.01,9243.51,9180.34,11189.18960589
1525140989,9443.96000000,8865.20000000,8994.50,9002.01,8994.50,9243.51,9180.33,11189.58510300
1525141000,9443.96000000,8865.20000000,8994.81,9002.01,8994.80,9243.51,9180.33,11189.76766003
