	Timeframe	Sentiment	NumberOfTweets	AverageFavourites
0	2018-05-08 10:56:34	0.547131192454774	141	7756.234042553191
1	2018-05-08 11:00:00	0.5534272751720953	2431	9261.98395721925
2	2018-05-08 12:00:00	0.5525376639359417	2533	10245.615080931702
3	2018-05-08 13:00:00	0.5491838547010242	2824	10031.519830028328
4	2018-05-08 14:00:00	0.5499674464332914	2943	9354.72307169555
5	2018-05-08 15:00:00	0.5501127181851933	1128	9867.399822695035
